Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
-1.0624702611855203,2,0.7781671650827251,1,-0.7680862409302001,4,3,1,1,-0.619495781113367,2,1,6,4,2,-0.9216082694197395,0.12128433053398584,0,0,0,-0.6121339062692566,3,4,0,-0.7833254631026022,-2.1552765892321264,3,-0.48133329838673256,-0.6113636082013505,-0.3552439905798167,-0.8587657679577896,0
-0.08420273231318058,2,0.7904959607723738,2,0.21346162034001492,4,2,2,0,1.629346238421507,2,2,7,4,1,0.057256512346810916,0.007979611803838263,4,0,0,-0.6121339062692566,3,1,1,-0.39928262905229917,-0.61354589036535,2,-0.15271329321819993,-0.3345197101479087,-0.6761095304583609,-1.142447942991037,0
1.1114575807530125,2,0.38364570301396383,2,-0.6453927582714232,2,1,4,0,0.7982524485934014,3,2,7,4,2,-0.47158968730956935,-0.8080958654600073,1,0,1,0.47940434054294323,3,3,0,-0.2712683510355315,-2.1552765892321264,3,0.34021671453459906,-1.165051404308234,-0.6761095304583609,0.8433272822416945,0
0.024493659783746062,2,-1.4089611902609702,2,-0.40000579295386945,4,3,3,1,1.53157049844173,3,2,7,4,1,0.025385507948073656,1.198171787682258,4,0,0,-0.3392493445662066,3,2,1,-0.5272969070690668,1.6990501579348147,4,-0.31702329580246624,-0.05767581209446695,-0.6761095304583609,-0.8587657679577896,0
-0.7363810848947404,2,-1.4755366869850737,1,-0.5226992756126463,3,5,4,0,0.84714031858329,3,1,6,1,0,-0.6753516420988296,-0.548550646406104,5,0,0,-0.3392493445662066,3,4,1,-0.39928262905229917,0.15731945906803824,3,-0.6456433009709989,-0.6113636082013505,-0.03437845070127261,-0.5750835929245423,0
0.350582836074526,1,-0.2648489502615625,1,0.21346162034001492,3,5,4,0,0.3093737486945157,3,2,2,3,1,-0.012647223967752808,1.7645546301296045,1,0,0,-1.1579030296753563,3,1,1,-0.14325407301876378,-0.61354589036535,4,0.5045267171188654,1.3265436781727418,2.2116803284485362,-0.007719242858047555,0
-1.8233450058640068,2,0.013781832324500134,1,-0.7680862409302001,3,1,1,1,0.9938039285529556,2,1,2,3,2,-0.71168458711339,-0.20891799262244426,1,0,0,-0.8850184679723064,3,1,0,-1.1673682971529054,-0.61354589036535,2,-0.8099533035552652,-0.6113636082013505,-0.3552439905798167,-0.5750835929245423,0
-1.171166653282447,2,0.37131690732431505,2,-0.6453927582714232,4,2,4,1,-0.9128230010526984,2,2,7,4,2,-0.11782153848358577,-0.8251267610703773,1,0,1,-0.8850184679723064,3,2,0,-0.39928262905229917,-2.1552765892321264,3,0.17590671195033272,0.7728558820658583,1.569949248691448,-0.007719242858047555,1
-0.5189883007008872,2,-1.0563576335370148,2,1.19500948161023,3,1,4,1,0.6515888386237357,1,3,7,3,1,0.6857527190899096,-1.4739898087051355,3,0,0,-0.6121339062692566,3,3,1,-0.14325407301876378,-0.61354589036535,1,-0.48133329838673256,-0.3345197101479087,-0.6761095304583609,-0.5750835929245423,0
0.8940647965591592,2,-1.492797000950582,1,-0.031925344977538815,3,1,2,1,-0.32616856117403564,3,2,2,2,0,-0.8572288405342902,-0.480145561557841,8,0,0,0.7522889022459932,3,3,1,1.136888707148913,-0.61354589036535,1,1.6546967352087296,1.3265436781727418,-0.6761095304583609,3.112784682507673,0
-0.08420273231318058,2,-0.6643019306061833,2,-0.890779723588977,4,1,3,0,-0.7661593910830328,3,2,8,4,2,-0.39956121736842315,-0.9674262276991713,3,0,0,-0.06636478286315664,3,3,0,0.7528458730986101,-0.61354589036535,2,0.9974567248716644,0.7728558820658583,1.2490837088129039,0.8433272822416945,0
0.5679756202683792,2,-0.4053972211235587,2,-1.0134732062477538,1,1,2,1,1.5804583684316185,3,2,7,3,1,-0.31350950549183254,1.4384340918715275,1,0,0,2.6624808341673427,4,3,0,1.136888707148913,0.15731945906803824,3,2.1476267429615286,3.2644509645468345,2.8534114082056243,0.5596451072084472,0
-0.7363810848947404,2,1.3773466355996562,2,0.8269290336338992,1,1,4,1,1.4337947584619528,3,2,7,3,1,-0.22979500060448269,-1.6008066429608658,8,0,0,-0.06636478286315664,3,3,2,-0.9113397411193699,-0.61354589036535,2,-0.8099533035552652,-0.8882075062547923,-0.03437845070127261,-0.5750835929245423,0
0.1331900518806727,2,1.490771555944425,2,-1.0134732062477538,3,1,1,1,-0.3750564311639242,2,1,8,1,2,-0.7488674255785835,-0.39963587321791005,4,0,0,-0.3392493445662066,3,1,0,1.136888707148913,0.15731945906803824,2,-0.9742633061395315,-1.165051404308234,-0.6761095304583609,-1.142447942991037,0
1.220153972849939,2,0.13706978922098803,1,-0.6453927582714232,3,1,4,1,-0.619495781113367,3,3,4,4,2,0.32199832221898844,0.6184175809127204,1,0,0,-1.1579030296753563,3,3,0,-0.0152397950019961,-0.61354589036535,3,0.5045267171188654,1.3265436781727418,-0.6761095304583609,1.1270094572749418,0
-0.5189883007008872,1,0.4132348126691209,2,-0.15461882763631568,3,2,2,0,-1.1572623510021414,3,3,7,4,2,0.5557190211430617,0.17969607994145323,1,0,0,-0.3392493445662066,3,4,0,-0.2712683510355315,-0.61354589036535,3,0.34021671453459906,1.0496997801193,0.2864870891772715,0.8433272822416945,0
1.0027611886560859,2,1.1209076852549613,2,0.09076813768123806,3,1,3,0,-0.13061708121448137,3,3,7,2,1,0.19791387842657135,-0.04240931901031433,5,0,0,1.570942587355143,4,3,3,0.36880303904830697,-0.61354589036535,3,0.17590671195033272,0.7728558820658583,-0.6761095304583609,0.8433272822416945,1
1.4375467570437923,1,0.7781671650827251,1,-1.0134732062477538,3,1,1,0,0.3093737486945157,3,5,5,2,1,2.5049496501698325,-0.6414464406444859,3,0,1,1.025173463949043,3,1,0,2.1610029312830545,-1.3844112397987383,2,0.17590671195033272,-0.3345197101479087,-0.6761095304583609,0.8433272822416945,0
-1.8233450058640068,2,0.8422769026688988,2,-0.890779723588977,3,3,3,0,-1.743916790880804,3,1,8,3,2,-0.7648029277779521,-0.14938023358784497,1,0,0,1.025173463949043,3,1,0,-1.1673682971529054,0.15731945906803824,3,-0.8099533035552652,-0.6113636082013505,-0.03437845070127261,-0.5750835929245423,0
-1.171166653282447,1,-0.9207408809508781,0,0.9496225162926761,4,1,2,0,-0.42394430115381276,3,1,1,3,0,-0.7737268090095986,1.1957790172246028,0,0,1,-1.1579030296753563,3,2,1,-0.39928262905229917,-0.61354589036535,2,0.011596709366066407,0.7728558820658583,-0.3552439905798167,-1.142447942991037,1
2.0897251096253524,1,1.0863870573239447,1,-0.031925344977538815,3,3,1,0,-0.17950495120436993,3,1,6,3,1,-0.7310196631152907,-0.30378430370830695,2,0,0,1.025173463949043,3,2,1,0.8808601511153777,0.9281848085014265,3,-0.31702329580246624,-0.05767581209446695,-0.6761095304583609,-0.2914014178912949,0
0.1331900518806727,2,-0.2747119868132815,1,1.6857834122453375,4,1,4,1,0.7493645786035128,3,2,0,4,0,-0.1354568275842204,0.6455825631672775,9,0,0,-0.3392493445662066,3,2,1,-0.14325407301876378,-0.61354589036535,3,-0.8099533035552652,-0.6113636082013505,-0.3552439905798167,-0.5750835929245423,0
0.8940647965591592,2,-1.0489603561232255,2,1.3177029642690068,3,1,4,0,-0.8150472610729212,3,2,7,3,2,-0.3256204871633527,1.2696733990051339,8,0,0,-0.06636478286315664,3,3,0,-0.39928262905229917,0.15731945906803824,3,-0.31702329580246624,-0.3345197101479087,-0.6761095304583609,-0.8587657679577896,0
-1.0624702611855203,1,-0.513890623192468,1,-0.890779723588977,3,3,4,1,0.9938039285529556,3,1,6,4,2,-0.8079350203975766,-1.1281641019722504,2,0,0,-0.6121339062692566,3,3,0,-0.6553111850858345,-2.1552765892321264,2,-0.48133329838673256,-0.6113636082013505,-0.3552439905798167,-0.5750835929245423,0
-1.6059522216701536,2,-1.4360845407781975,1,-0.15461882763631568,1,1,2,1,1.3360190184821756,1,1,2,1,1,-0.8353440841804907,-1.0459653991916216,1,0,0,-0.06636478286315664,3,1,1,-0.9113397411193699,0.15731945906803824,2,-0.48133329838673256,-0.3345197101479087,-0.3552439905798167,-0.8587657679577896,0
1.9810287175284256,2,-1.6086876804332806,1,1.3177029642690068,2,5,2,1,-1.4505895709414727,3,2,2,4,1,-0.20557303726144235,0.233603790840393,3,0,1,1.025173463949043,3,4,1,0.1127744830147716,0.9281848085014265,3,0.5045267171188654,0.7728558820658583,-0.6761095304583609,1.1270094572749418,0
0.1331900518806727,1,1.5894019214616153,0,-1.0134732062477538,4,4,4,1,1.0426917985428443,3,1,1,2,1,-0.7206084683450364,-1.2791901432113166,0,0,1,-1.1579030296753563,3,2,1,-0.5272969070690668,-0.61354589036535,3,-0.15271329321819993,-0.6113636082013505,-0.3552439905798167,-0.5750835929245423,0
2.3071178938192056,2,-0.2895065416408601,2,0.09076813768123806,4,3,4,1,-1.4505895709414727,3,4,7,3,2,1.5913141907393644,1.4211216938543745,0,0,0,-0.6121339062692566,3,3,0,3.4411457114507313,-1.3844112397987383,2,4.940896786894056,1.6033875762261836,-0.3552439905798167,1.1270094572749418,0
0.6766720123653059,1,0.49707062335873264,1,-0.031925344977538815,5,3,4,1,0.2604858787046272,3,2,2,3,0,-0.14948006951966478,0.7480494392362804,3,0,1,-0.6121339062692566,3,2,1,-0.14325407301876378,0.15731945906803824,3,0.17590671195033272,0.7728558820658583,0.6073526290558157,0.8433272822416945,0
-0.08420273231318058,2,1.1504967949101186,2,0.09076813768123806,4,5,2,0,-0.17950495120436993,2,2,7,3,1,-0.15075490969561428,-1.161522137176033,1,0,1,-0.6121339062692566,3,1,1,-0.14325407301876378,0.9281848085014265,3,0.5045267171188654,1.3265436781727418,-0.3552439905798167,0.8433272822416945,0
0.1331900518806727,2,-1.0736179475025232,1,-0.7680862409302001,5,5,4,0,-1.6950289208909155,3,2,6,3,2,-0.4388687894601991,-1.6904651595212434,3,0,1,1.298058025652093,4,2,0,1.0088744291321454,-0.61354589036535,3,-0.6456433009709989,-0.6113636082013505,-0.03437845070127261,-0.5750835929245423,0
0.5679756202683792,2,0.13706978922098803,1,0.3361551029987918,3,3,2,1,-0.47283217114370135,3,1,2,2,0,-0.7684149749431424,-0.7544696569678505,8,0,0,1.843827149058193,4,2,3,-0.5272969070690668,2.469915507368203,2,-0.31702329580246624,-0.3345197101479087,-0.6761095304583609,-0.007719242858047555,0
0.4592792281714526,2,-0.8245762745716175,1,0.5815420683163456,3,1,1,1,-0.5217200411335899,3,1,6,3,0,-0.8353440841804907,-1.3657521332970814,4,0,0,-0.8850184679723064,3,1,1,0.2407887610315393,-0.61354589036535,3,0.34021671453459906,1.0496997801193,-0.3552439905798167,1.1270094572749418,0
0.5679756202683792,2,-0.8147132380198985,1,-0.890779723588977,2,3,4,1,-1.5483653109212498,3,4,3,1,1,2.3972256553021007,0.012202147905582893,0,0,0,0.47940434054294323,3,4,1,1.5209315411992161,0.15731945906803824,3,2.476246748130061,0.4960119840124166,3.4951424879627124,0.8433272822416945,0
-0.08420273231318058,2,1.4883057968064952,1,-0.40000579295386945,3,1,4,1,-0.961710871042587,3,1,2,4,1,-0.6740768019228801,0.8358781901525688,0,0,0,-1.1579030296753563,3,3,1,0.6248315950818424,0.9281848085014265,3,1.326076730040197,2.433919270386509,2.5325458683270803,1.978055982374684,0
0.5679756202683792,2,0.32939900197950917,1,2.421944308197999,3,1,2,1,1.53157049844173,3,2,4,2,1,-0.414009406029184,-0.35276572248854465,1,0,0,-0.6121339062692566,3,4,1,-0.14325407301876378,0.15731945906803824,2,0.34021671453459906,1.0496997801193,1.569949248691448,1.1270094572749418,0
1.5462431491407191,2,0.35159083422087695,1,-0.7680862409302001,3,5,1,0,-0.6683836511032556,3,3,3,3,1,1.4306843285697286,1.2205512290215046,2,0,0,-1.1579030296753563,3,4,0,0.49681731706507465,-0.61354589036535,3,-0.8099533035552652,-0.6113636082013505,-0.03437845070127261,-0.5750835929245423,0
0.024493659783746062,0,-1.6210164761229293,2,-0.031925344977538815,4,3,1,1,0.11382226873496147,3,3,7,2,0,0.5208733896671089,1.4572947531259868,1,0,0,-0.6121339062692566,3,4,1,-0.2712683510355315,2.469915507368203,3,0.34021671453459906,0.2191680859589748,1.569949248691448,0.8433272822416945,0
0.1331900518806727,0,-1.5963588847436316,2,0.09076813768123806,3,5,3,0,0.8960281885731786,3,2,7,4,2,-0.152242223234222,0.7863337665587651,1,0,1,-0.6121339062692566,3,2,0,-0.6553111850858345,-1.3844112397987383,3,-0.31702329580246624,-0.3345197101479087,-0.3552439905798167,-0.2914014178912949,0
-0.6276846927978138,2,-1.1673167947438539,2,-0.15461882763631568,2,1,1,1,-1.743916790880804,3,3,7,4,0,0.9371087071146176,-0.8341348380874325,1,0,0,0.7522889022459932,3,1,1,0.2407887610315393,1.6990501579348147,3,0.9974567248716644,0.7728558820658583,2.2116803284485362,1.4106916323081893,0
1.0027611886560859,2,-0.20320497181331856,1,0.4588485856575687,4,1,3,1,-1.5972531809111383,3,2,0,2,2,-0.17433945295067985,-0.6496100104411922,6,0,0,-0.3392493445662066,3,4,0,1.0088744291321454,0.15731945906803824,3,0.5045267171188654,0.7728558820658583,-0.6761095304583609,1.4106916323081893,0
-0.845077476991667,2,1.103647371289453,2,1.3177029642690068,2,2,4,1,-1.0594866110223642,3,2,7,4,0,0.11653658052846222,-0.5039325149310024,2,0,0,-0.3392493445662066,3,4,1,-0.14325407301876378,-0.61354589036535,3,-0.6456433009709989,-0.6113636082013505,-0.6761095304583609,-0.5750835929245423,0
-0.30159551650703387,2,-0.9749875819853328,1,-0.890779723588977,4,5,3,0,1.53157049844173,3,2,0,4,2,0.06469308003984961,-1.1470247632267097,1,0,0,-1.1579030296753563,3,4,0,0.36880303904830697,-0.61354589036535,4,1.1617667274559307,1.8802314742796253,0.6073526290558157,1.978055982374684,0
-0.30159551650703387,2,-1.6727974180194543,1,-0.890779723588977,4,3,3,0,0.9449160585630672,2,1,6,1,2,-0.4252704942500712,-0.954617868190546,1,0,0,-1.1579030296753563,3,3,0,-0.6553111850858345,0.15731945906803824,3,-0.15271329321819993,0.2191680859589748,-0.3552439905798167,-0.2914014178912949,0
-0.6276846927978138,2,1.175154386289416,1,-0.890779723588977,1,3,4,0,-0.3750564311639242,1,1,2,4,0,-1.116233869614695,0.45373867294467973,1,0,1,-1.1579030296753563,3,3,3,-1.295382575169673,0.9281848085014265,3,-0.9742633061395315,-1.165051404308234,-0.6761095304583609,-1.142447942991037,0
-0.30159551650703387,2,-0.7900556466406009,1,-0.27731231029509257,4,3,1,1,-1.5483653109212498,3,1,6,4,2,-0.7246454622355432,1.0906378682911615,1,0,0,-0.6121339062692566,3,3,0,-1.295382575169673,0.9281848085014265,1,-0.9742633061395315,-1.165051404308234,-0.6761095304583609,-1.142447942991037,0
1.4375467570437923,0,-1.61361919870914,2,-1.0134732062477538,3,1,4,0,1.3849068884720641,3,2,7,3,1,-0.007547863263954846,1.4930455587874247,0,0,0,-0.8850184679723064,3,1,1,1.0088744291321454,0.15731945906803824,3,1.819006737792996,0.7728558820658583,-0.6761095304583609,2.545420332441178,0
0.24188644397759934,2,0.8940578445654237,2,-0.7680862409302001,2,3,4,0,-1.2550380909819183,3,2,7,3,1,-0.24318082245195233,0.4878004641654198,4,0,1,0.7522889022459932,3,1,0,0.1127744830147716,0.15731945906803824,2,-0.9742633061395315,-1.165051404308234,-0.6761095304583609,-1.142447942991037,1
